test_number,dwell_mean,dwell_std,dwell_median,dwell_q25,dwell_q75,dwell_skew,dwell_kurtosis,flight_mean,flight_std,flight_median,flight_q25,flight_q75,flight_skew,flight_kurtosis,typing_speed,total_typing_time,keystroke_count,rhythm_consistency,timing_variance,rhythm_entropy,temporal_regularity,dwell_flight_ratio,dwell_consistency,flight_consistency,traj_mean,traj_std,traj_median,traj_total,traj_max,traj_min,velocity_mean,velocity_std,velocity_max,velocity_median,accel_mean,accel_std,accel_max,movement_count,direction_changes,avg_direction_changes,velocity_traj_ratio,accel_velocity_ratio,user_id,data_type,fraud_label,data_source
3,0.14690820574760438,0.036009225098723965,0.14162957668304443,0.11225837469100952,0.17593032121658325,0.18388950586833436,-0.9951476497036582,1.0534116540636336,0.670215769697983,0.9683170318603516,0.532569408416748,1.4836634397506714,0.8887599026557568,0.44866947126739953,0.6435556903596579,62.154683113098145,40,0.8364298318514677,1.7769594889414464,1.7699496949116635,0.24218587622600904,0.1394594460588055,0.24511377625888528,0.6362334867370604,234.45645185338577,41.87547904788118,255.5143547105348,1172.2822592669288,272.4138100851333,159.62993129471724,168.2133840862281,166.36505238562097,705.3413173158764,84.91353375847758,-1355.0132773755595,5782.570191997668,12709.001719670972,7,64,9.142857142857142,0.7174611010125587,-8.055323806344472,0057,false_data,1,raw
4,0.09984126091003417,0.01520931748491369,0.09801328182220459,0.08580899238586426,0.11004525423049927,0.5442444239513596,-0.3340480844581415,0.4766224075008083,0.47265206226707585,0.22364449501037598,0.09780716896057129,0.8748369216918945,0.9425472340758401,-0.5494254349608378,1.4505158943992342,27.576395511627197,40,1.0313535913537555,0.5318154560949202,1.4023571656208855,0.31000345795040085,0.20947664091907986,0.15233498987342653,0.9916698307288612,204.72100226021735,88.84451006388203,181.69950619947264,1023.6050113010867,348.63588321296226,86.6723626010439,146.8030531608598,124.84323969757334,532.358205876373,84.77657676069374,-912.4944607101467,5614.403699495952,13090.87427311497,5,43,8.6,0.7170883863408453,-6.215773044653769,0057,false_data,1,raw
5,0.1234492838382721,0.02334507023740687,0.1232295036315918,0.11024600267410278,0.14677000045776367,-0.38250736149765546,-0.6613348558255221,0.889504085268293,0.9128359709037234,0.5513405799865723,0.21581435203552246,1.2684184312820435,1.2299278069427955,0.4491179304984527,0.5872352452192692,68.115802526474,40,1.4644314220330248,6.541910816938395,1.0554355898524257,0.1293629797629679,0.13878439220550315,0.18910656662115613,1.0262302173977873,143.5424766786214,45.47431815925144,144.24154073598342,1004.7973367503497,219.1151692729979,62.42955328423773,131.85993810833799,86.67513044878513,399.0780291039167,92.27681127108507,-589.1732581383403,5258.320268467963,12599.909002321365,8,82,10.25,0.9186126724256015,-4.468174842113662,0057,false_data,1,raw
6,0.11068258285522461,0.029174405775534196,0.10983717441558838,0.08543533086776733,0.13476526737213135,0.15661775624394594,-0.45542240379080257,1.631235019580738,1.736369724303584,0.6004190444946289,0.39255285263061523,3.0327773094177246,0.9155055320282931,-0.8025901769428656,0.4352127111246827,91.90908026695251,40,1.3347406144554805,9.894215783141835,1.2106511860759022,0.30304539731052565,0.06785201490075439,0.26358623910445217,1.0644509855136772,120.47697615633815,114.57222843279386,66.75255002385853,1325.2467377197197,392.6243975344802,9.414213562373096,136.91282776282074,101.59989738372728,469.45185900680417,116.83704754165365,-306.0966443172288,5417.9993130442635,13164.324910784992,12,43,3.5833333333333335,1.1364231750401375,-2.235704640090347,0057,false_data,1,raw
7,0.1261137418968733,0.030817066711562466,0.1228950023651123,0.1039586067199707,0.14097154140472412,0.49232624574886075,-0.08338304472101754,1.8510052969581203,1.516557939307161,1.2957655191421509,0.700986385345459,2.6377527713775635,1.0412432596924497,0.2804725022551229,0.28076623746187535,156.7139995098114,44,1.4350195762406532,27.35233009685438,1.0070168310123617,0.22409278026294774,0.0681325667215131,0.24435930790418148,0.8193158289268484,257.4204211190881,61.66683851634994,285.7054061988707,772.2612633572642,314.7213899537671,171.83446720462638,152.85180856664573,109.84708594613659,531.4780654152131,117.25856168733884,-381.33041276782615,5020.853007576539,14308.404013650184,3,37,12.333333333333334,0.5937827616867012,-2.49477200396723,0057,false_data,1,raw
8,0.13906983137130738,0.026091295636878436,0.14104807376861572,0.12220621109008789,0.15873688459396362,0.05038699005706988,-0.4949534957623829,0.6528281663593493,0.5143254420334213,0.5032013654708862,0.2208775281906128,0.9795969128608704,0.8923831311927097,-0.06391926398173498,1.1366221163744012,35.19199514389038,40,0.9419335093700943,0.7224354664461977,1.2213648234615095,0.21328696848343157,0.21302670218238776,0.1876129090029245,0.7878419903707505,396.1673797703709,179.57181453184245,389.09680237825603,1188.5021393111128,619.5470681287674,179.85826880408942,208.1391274457477,179.16870801064726,845.0149074647389,165.2406728913052,-1629.6813072790821,7827.41974490527,20197.473341178495,3,14,4.666666666666667,0.525381790813748,-7.829769093770536,0057,false_data,1,raw
9,0.08667710499885754,0.021094037563194716,0.08594274520874023,0.07363104820251465,0.09833180904388428,0.005378766476168228,-0.06896183907038944,0.6701489757089054,0.45789040112142365,0.546952486038208,0.25478941202163696,1.097628653049469,0.5564131991811326,-1.044059888942746,0.8348784174239605,47.91116786003113,40,1.1065447220453366,1.847916070655794,1.3749675470553535,0.31477776439157223,0.1293400544366537,0.2433634295831224,0.6832665834767943,110.61522090621308,58.216323032021116,124.95411827007672,884.9217672497047,179.43366724538996,14.0,157.12111501738343,117.01188674076514,529.9364549727017,116.3860800015461,-634.4886466103807,5586.884216319119,13737.492703918431,9,41,4.555555555555555,1.4204294285196168,-4.03821374702046,0057,false_data,1,raw
10,0.13323140144348145,0.02217982678803754,0.13411247730255127,0.12169790267944336,0.14633512496948242,0.08033597836892961,-0.13858918382501573,0.8897742748260498,0.8931330703391199,0.49478328227996826,0.1919817328453064,1.486936330795288,1.1502320909644757,0.35994628587318944,0.9363156792387987,44.85666632652283,42,0.8942526369800804,0.9572089141266777,1.8470387624495075,0.1343375211488465,0.14973618052682866,0.16647596986209684,1.003774884830593,131.63785412117986,65.75038770836701,125.42924486066302,789.8271247270791,252.2774874922618,33.47647131067164,181.3415625744361,149.78408571442938,665.2159905910038,125.42050517460527,-508.67672641390567,8426.99981827842,21607.30398618619,7,40,5.714285714285714,1.3775791453384014,-2.8050752358831517,0057,false_data,1,raw
1,0.10578477382659912,0.03163162359235436,0.109466552734375,0.08478009700775146,0.12305635213851929,0.4089552121105811,-0.48281989148016935,0.46977898321653666,0.4349487055718748,0.40553295612335205,0.11356568336486816,0.7591000199317932,1.1783646551101714,1.4202387434467463,1.025162665199134,42.92001795768738,44,1.3732688056774478,1.878858132530656,1.099268909364456,0.1917755771034804,0.22517987735913556,0.29901868121685066,0.9258581610042073,132.17129721233115,64.24551220468163,124.81622496991326,793.027783273987,245.32498191187,40.59455344987204,198.1680286625351,189.87032557530696,786.0970705572054,107.16412714342509,-875.6342064062499,4885.894506202262,11893.855272796258,8,43,6.142857142857143,1.4993272582032786,-4.418645188711987,0058,true_data,0,raw
2,0.10343718117681043,0.023168850236356644,0.09826397895812988,0.0858757495880127,0.12196516990661621,0.4668776144808181,0.056091551309000565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060230848310737,57.534639835357666,61,2.3784082416728003,5.201505943904336,0.49483374734306707,0.048478833768870855,0.0,0.22398957464196548,0.0,110.26287854827672,67.41789770169557,114.96800453882395,1323.1545425793206,220.39840789335335,24.0,140.39103495959026,111.94740470523922,487.6240625332913,86.15541359406774,-752.29733799325,4657.088112052822,12453.615832789757,13,64,4.923076923076923,1.2732393422698687,-5.3585853128712175,0058,true_data,0,raw
3,0.0940587804431007,0.021248373019192503,0.0875474214553833,0.08455294370651245,0.11102145910263062,0.3059162692913123,-0.7516379679098666,0.3176850808991326,0.2958559213452448,0.2154942750930786,0.08586043119430542,0.483328640460968,1.430487673396365,2.2286291108647767,1.559350335837294,26.934293746948242,42,1.1648821527759332,0.585608611013186,1.2694941097180554,0.13544887490548682,0.2960755354859269,0.2259052572923357,0.931286796392093,148.4110045773124,39.18714919167623,172.2959452619471,742.055022886562,191.80076429057098,100.81881034370396,156.96080046674976,120.34639696972815,502.56263604593113,116.95222906361789,-117.58024408705865,5833.312803916555,14388.839926979499,6,32,5.333333333333333,1.0576089078689812,-0.7491057877980598,0058,true_data,0,raw
4,0.09239548860594284,0.020288754776764256,0.08575940132141113,0.07370650768280029,0.11010146141052246,0.5004598357385789,-0.36116139138836,0.44114038348197937,0.4498681234407281,0.251275897026062,0.09766227006912231,0.5487879514694214,1.2926103706701055,0.5375938607594044,1.5818700598864737,27.183016538619995,43,1.0410976359455026,0.4540248657484008,1.499509408874557,0.21333948373474207,0.20944690639440677,0.2195859891096533,1.0197844953297657,114.6955908317803,32.44384590736732,123.60161507730972,458.7823633271212,147.69869888438703,63.88043428811473,204.10869048156172,173.59626513479657,779.7458873233268,161.89223405897792,-852.5754212770029,6820.823009353794,16175.296514677413,5,18,3.6,1.7795687611123627,-4.177065754846048,0058,true_data,0,raw
5,0.09505403609502883,0.01715515925033636,0.09767007827758789,0.08505117893218994,0.10999059677124023,0.18822553428858185,-0.698149846289323,0.38913514063908505,0.36369170060789513,0.23203039169311523,0.1099245548248291,0.5103436708450317,1.188217274753795,0.34395127456843566,1.6890039371788348,24.866727113723755,42,1.073325156050298,0.42377190442589235,1.3387479905770794,0.19315824725215672,0.2442699878991127,0.18047796744935643,0.9346154138563144,254.50814027063475,13.829592142105698,248.4998745700642,763.5244208119043,273.63095748655604,241.39358875528407,203.57571811044843,156.11364925833954,783.6848850887218,165.58315074712303,-1399.8000337452293,8045.827710904676,18948.939896717115,5,18,3.6,0.799879005417954,-6.876065803613074,0058,true_data,0,raw
6,0.09489290487198603,0.0171140988703705,0.0972968339920044,0.08504509925842285,0.1068618893623352,0.28491830539917373,-0.5812009674383343,0.4118767518263597,0.45990494167447526,0.18394804000854492,0.10471296310424805,0.6029537916183472,1.514717787735874,1.2202068750084072,1.681202569942984,24.982117414474487,42,1.046197496901862,0.4063667169624577,1.4557909393628787,0.18766178160413968,0.23039150535010355,0.18035172255947765,1.1166081589297923,185.11738991111562,16.637639606815743,176.49573860430434,555.3521697333468,208.3878285375554,170.46860259148707,208.54045036568445,196.63203942301902,897.6540711630387,154.34591704442346,-1370.7508311081333,7218.090419670645,14909.029047089878,5,23,4.6,1.1265308486999273,-6.5730692952109,0058,true_data,0,raw
7,0.08629041247897679,0.014909182987955742,0.08551394939422607,0.07370197772979736,0.09761637449264526,-0.043312090123751285,-0.0882171588578875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0324818216393874,29.028549909591675,59,1.0909996407944336,0.2981562458975146,1.2404208457951051,0.22039007317276185,0.0,0.1727791366660833,0.0,129.39490558182305,13.4142158625257,126.11725686375912,388.1847167454692,147.21565025243686,114.8518096292732,189.7688603074969,137.42258998669072,647.58157309639,165.33186172099806,-892.217782204993,8441.782223408778,19850.293542840915,4,26,6.5,1.4665867984075796,-4.701602680014333,0058,true_data,0,raw
8,0.09203085666749536,0.016042575432845978,0.08614540100097656,0.08502674102783203,0.09847664833068848,0.2441358118293278,-0.5475865374922573,0.3269701248560196,0.2876004900558668,0.2202908992767334,0.12830734252929688,0.4406740665435791,1.2746419994573261,0.5495285940681263,1.6801961776495251,26.187418222427368,44,1.138669510431091,0.4808878905445448,1.217104640259918,0.11753718104663798,0.28146564371292604,0.1743173539433146,0.8795925624536848,192.22212629406908,67.23891245174693,203.93008205509233,961.1106314703454,292.12947903515953,114.37024422254508,195.14288406920463,169.68574541600776,762.6859284621679,118.37241272232534,-1078.6312741605323,7985.9691984842075,19703.269942020488,5,18,3.6,1.015194701210761,-5.52739229670302,0058,true_data,0,raw
9,0.08549841856345153,0.015445970709166843,0.08532285690307617,0.07335245609283447,0.09690272808074951,0.516993557005936,-0.059274359542487165,0.2995106722857501,0.23947924961100192,0.20989489555358887,0.1468825340270996,0.381824254989624,1.4433995556533064,1.4742935933516108,1.9109287617758304,21.978841304779053,42,0.9933386660261808,0.2835545072097422,1.4122641195027255,0.10542692978708651,0.2854603407316358,0.1806579694762193,0.799568334922531,121.28605326238288,11.521937353141377,114.72243907278504,363.8581597871486,137.48381123708816,111.65190947727541,204.42736312015026,135.46366053368487,621.7546787694984,178.62377279368053,-1013.6563781256241,8944.80408392022,21502.733299246913,4,23,5.75,1.6854976942641915,-4.958516133331217,0058,true_data,0,raw
10,0.08841211621354265,0.016014194170602472,0.08566832542419434,0.07358646392822266,0.09799838066101074,0.5745285953502175,-0.0016022727721285435,0.2691816317068564,0.2127604485678668,0.197007417678833,0.10985851287841797,0.3428308963775635,1.2829052997395383,0.5486959244484813,2.024180486240034,20.74913787841797,42,1.0794568250335255,0.2984303258087363,1.1230446607556446,0.14506047503530198,0.3284478054944887,0.1811312163800051,0.7903973504422731,205.901091915744,68.27107157655253,232.63165156384073,617.7032757472319,272.8820422894516,112.18958189393963,244.31074910152356,236.98239365138843,942.5419111357066,165.3319274852671,-1143.1306085800575,8153.154994054608,19575.702517668196,3,8,2.6666666666666665,1.186544213187063,-4.6790025112854465,0058,true_data,0,raw
1,0.1023942232131958,0.01450266260682819,0.09846353530883789,0.0969124436378479,0.11034649610519409,0.23589709591722893,-0.06569680631132258,0.6741664021514183,0.5957612864453072,0.5530991554260254,0.15354669094085693,0.9701368808746338,1.0536380291540424,0.5392543310236504,1.034207257962498,45.445436239242554,47,0.8173086306858445,0.6519841832263988,1.8563848514932826,0.24729605823404682,0.15188271454411337,0.1416355546002681,0.8837006478752536,312.9838991390491,95.04477586444887,309.5779089068619,1251.9355965561963,426.9491412576657,205.83063748480689,305.101412786878,350.4973014432085,1547.877253445963,165.3155706205782,-1948.519271637273,7326.195153198656,19125.09048879897,4,34,8.5,0.9748150420074192,-6.386464270482973,0058,false_data,1,raw
2,0.1644934735647062,0.030967289507733767,0.17160630226135254,0.1462998390197754,0.18393230438232422,-0.4173963329448362,-0.6188991382340281,1.3639177631687474,1.0114629478037453,1.2059481143951416,0.5052316188812256,2.0456221103668213,0.845712681121346,0.10111752302291244,0.4782639796929158,87.81761074066162,42,1.0099305826196532,4.679274985908628,1.610080594794721,0.3219559342422806,0.12060365955095685,0.18825846897035967,0.741586461473811,287.1465989066038,208.94600628637588,264.8545546822238,2297.1727912528304,720.799208074965,26.307135789365265,192.45517628585986,168.1514419950741,705.4045530819859,145.2507623576152,-966.4166540036072,5429.063649765214,12845.665594898077,8,67,8.375,0.6702331736426281,-5.0215155167775665,0058,false_data,1,raw
3,0.1193853049051194,0.035075638461680166,0.10959267616271973,0.0978279709815979,0.14737528562545776,0.4843193010121187,-0.5585556997834922,1.1427079878355328,0.9413993123050161,0.8464679718017578,0.41958874464035034,1.5649163722991943,1.206482388193453,0.9267435550282177,0.6574860869284641,63.87967872619629,42,0.8951613974275987,1.945182815958321,1.8650319000280327,0.3395510751151108,0.10447577699290768,0.29380197554612003,0.8238319170287678,256.1107080900766,91.26412599978667,213.40324758865552,1792.7749566305365,423.63407477187576,157.5678427845394,127.19271007355918,101.50984740449043,481.4327727629375,83.57184984458436,-1208.1576402572412,5760.108850126345,13011.488953741302,7,68,9.714285714285714,0.49663175359627787,-9.498639030165558,0058,false_data,1,raw
4,0.09194878090259641,0.018976634011922854,0.08697819709777832,0.07368123531341553,0.11002194881439209,0.19883273734740858,-0.7963722831351903,0.4970598343091133,0.4697661791182276,0.2326188087463379,0.134435772895813,0.849013090133667,0.8616107774299596,-0.7590271495448291,0.969653447913237,44.34574031829834,43,2.3104489776042803,5.951110343652492,0.30278393797917535,0.012320010430139352,0.1849853368868565,0.20638266005274178,0.9450897992525761,289.2586376064357,119.79350942387305,353.4988769277516,2024.81046324505,454.8979802486266,92.29174360914116,134.87510269777573,105.29436233607518,471.3230700078661,87.36495240475745,-567.023404659689,5050.189532616814,12419.3924494611,7,88,12.571428571428571,0.46627856583244487,-4.2040628204766515,0058,false_data,1,raw
5,0.103902572677249,0.02453013916079836,0.10980331897735596,0.08641260862350464,0.1224050521850586,-0.11789179711881466,-1.0440064088574066,1.0457811239289074,1.1027387109794429,0.46652793884277344,0.22027873992919922,1.8196051120758057,1.33066461980867,1.0105226473680133,0.8904487669834203,47.16722798347473,42,0.9604544314264962,1.220861850247376,1.579811463707708,0.12375779068462575,0.09935403336301979,0.23608788988687676,1.054464156640258,175.05343873080574,120.32443956898562,118.49469351232023,1225.3740711156402,397.0717823681219,48.48816380760941,185.87146031718478,156.66599073147347,693.3538357368026,156.31723315444245,-1230.5818489695816,6071.435645370297,15796.01338550061,7,19,2.7142857142857144,1.0617983951918524,-6.620606772387896,0058,false_data,1,raw
6,0.11669653370266869,0.03259382319633253,0.10423314571380615,0.0968475341796875,0.14665454626083374,0.5847428145250309,-0.9278018658181653,0.7775227410452706,0.5370246270686129,0.6745314598083496,0.4048166275024414,0.9811638593673706,1.3249694028850563,1.7281725464128286,0.7919377492155005,53.03447151184082,42,0.8546806040710481,1.2222399478201043,1.787431698445776,0.34565465064784545,0.15008761485971012,0.2793041244176796,0.6906867139057433,390.06414128650414,168.8039061089544,330.04213333300515,1170.1924238595125,620.1755125727207,219.9747779537866,265.2449490713953,260.4328253464962,1009.874135091335,165.56354234511616,-2042.1970340993896,7225.480320260302,15694.943436474088,3,12,4.0,0.6800034173778909,-7.699287173041311,0058,false_data,1,raw
7,0.1261197653683749,0.03308062563240117,0.12331318855285645,0.09763586521148682,0.14678162336349487,0.304622653926578,-0.46457475751344646,1.5230035543441773,1.4706565565150398,0.8534868955612183,0.4134964942932129,2.6255502104759216,0.9491012599562461,-0.46137443238040676,0.4154720626305028,105.90363097190857,44,1.4060341088669788,11.991582574518311,1.1249321327476927,0.15894734847522196,0.08280989562278698,0.2622953310256217,0.9656291032437927,279.4851313184117,77.23698803127989,324.88851587770773,838.455393955235,342.819640623542,170.7472374539853,210.54886257000481,189.5397766931436,788.0431251354569,127.82616476578046,-427.6028046173592,6654.322162241114,16133.863912057099,3,23,7.666666666666667,0.75334548774307,-2.0308958186615076,0058,false_data,1,raw
8,0.13509840660906852,0.031956398502519426,0.13380670547485352,0.10970604419708252,0.15894579887390137,0.4452196605642498,-0.3797441152471994,0.5761813063954198,0.5596328892771352,0.3069469928741455,0.15972638130187988,0.9633464813232422,1.1507034444636046,0.13655439052178497,0.8702791666690284,54.005659103393555,47,2.1066242524281455,6.116979675653993,0.5476393578015577,0.1389278853342547,0.23447204050100445,0.2365416386540874,0.9712791494070866,277.5293549037274,160.72518292643588,320.7127826310035,2220.234839229819,574.5674346040757,45.30056307974577,164.95499851297063,136.82663191859763,682.6170311109001,117.0260660938005,-570.3802769457124,6523.305583079101,16233.580177213256,8,40,5.0,0.5943695526197297,-3.4577932289870112,0058,false_data,1,raw
9,0.08718621440050078,0.017223666170946818,0.08530521392822266,0.07354855537414551,0.09806346893310547,0.6699423043822601,-0.10835970344597312,0.6450856311901195,0.5954854424313073,0.4071643352508545,0.17121505737304688,0.9578382968902588,1.3461098877867597,1.4359001023470537,0.8223316979182863,51.074280738830566,42,1.4806497449977503,3.402056152988431,1.0253053784385218,0.22378487136755984,0.13515448211061654,0.19755033831464136,0.9231106903441395,325.0878495317632,255.2926014262964,262.29274616756607,2275.614946722342,717.0258508224707,52.071067811865476,257.3738140775521,238.80754033014622,1106.517100697696,165.841761891582,-1282.54295190059,7255.99047838034,18558.42218503395,7,37,5.285714285714286,0.7917054250051415,-4.983191302881082,0058,false_data,1,raw
10,0.12952562076289478,0.03776823263939941,0.1110525131225586,0.09787583351135254,0.16034555435180664,1.0866253736797866,0.40482142920687947,0.6065880687613237,0.6918467803000737,0.3617887496948242,0.11627686023712158,0.6698269248008728,1.4132439027605854,0.8156539327634937,0.9299418118983601,45.1641161441803,42,1.4139811074908026,2.426087897495103,1.061329774331945,0.12729167904525104,0.2135314349775971,0.2915888948285974,1.140554547336871,138.2886091554921,98.56638104651226,121.71073743032473,968.0202640884447,342.8175900935021,13.0,228.4321283095009,209.94257494128223,859.4428785519378,166.65359717190904,-1219.8661367144598,9937.523827347339,24453.430729768068,8,51,6.375,1.6518506455774038,-5.340168853400835,0058,false_data,1,raw
1,0.12406394356175472,0.029885648264881343,0.11105704307556152,0.09856367111206055,0.14722388982772827,0.9150939638291195,0.4493984496530925,1.1109117045998573,0.7737574578982761,0.7647111415863037,0.5406983494758606,1.6017332077026367,1.125793870157411,1.2885895951941118,0.5162447421930905,73.60849785804749,38,1.1220510715461163,4.982848830338081,1.416968496569824,0.25777956285230813,0.11167759152059856,0.24088907206078292,0.6965067112217775,120.57619544642729,90.5047098943919,126.89319921434324,1085.1857590178456,264.6029849439648,13.828427124746192,150.9302624666731,137.40661671967447,597.112831890854,85.85385024767675,-1383.9830649392518,5713.835511870848,12448.572121496525,11,52,5.2,1.2517417879031711,-9.169685670193868,0059,true_data,0,raw
2,0.12170082185326553,0.020545753086547793,0.1219637393951416,0.10956025123596191,0.1349170207977295,0.39869827787975726,-0.5479553212012798,1.7912443149380568,1.5533522933799375,1.227790355682373,0.6496472358703613,2.4575395584106445,1.1371741096685675,0.20264828074257135,0.47286747462768947,93.04932641983032,44,0.8690555080798382,3.536588978161353,1.8996360360455153,0.0033047083483136153,0.06794205616639966,0.1688218103772347,0.8671917506389601,166.52102770084065,112.16235318541219,197.4643428134524,2497.81541551261,367.5251206306428,9.414213562373096,136.9276162899099,112.3549893135658,524.8735195550009,84.5348487806857,-954.4177372158504,5322.319732363427,13188.859125288625,15,99,6.6,0.8222842374952425,-6.970235538133593,0059,true_data,0,raw
3,0.12709782625499524,0.03107677458895148,0.12214493751525879,0.1012372374534607,0.1473459005355835,0.9546942918566845,0.3747608112102072,1.1530118650860257,0.9604361941682763,0.8501632213592529,0.5058209300041199,1.5660595297813416,1.204132584570258,0.39785350371988315,0.7193650465375361,52.8243625164032,38,0.9050817405136286,1.669708615267925,1.430675511117836,0.19061246932814585,0.11023115208403561,0.2445106693024895,0.8329803215106729,170.3216011267285,58.99982301961921,148.4244070824326,1192.2512078870996,272.3321037463061,88.91483465847628,148.94135877424924,142.15254264123067,635.78017596866,85.57359121883543,-596.8563737865225,4696.10802829032,12431.139905286082,8,58,7.25,0.8744713400353065,-4.007324618886948,0059,true_data,0,raw
4,0.14365895798331813,0.03995073775870418,0.128387451171875,0.11019527912139893,0.18093544244766235,0.4742336240035657,-1.1910147351297162,1.0076659231474905,0.6764654808149755,0.8253796100616455,0.4799079895019531,1.3766436576843262,0.8061505015878235,-0.18341907384282896,0.6868447752762624,55.3254554271698,38,0.7919660007723229,1.4023603447773607,1.8014818988106198,0.30721384655018336,0.14256605754275467,0.2780943025880355,0.6713191993581293,159.2188044368497,27.66076877189044,154.33368424592487,955.3128266210981,205.85016681811297,124.5093207150515,129.56865035952126,120.30598510679872,562.803724259353,83.33608094053226,-235.1202403150113,3614.537666926747,10002.078342618104,8,62,7.75,0.8137773098962788,-1.8146383377661977,0059,true_data,0,raw
5,0.13763468516500374,0.03418890692091838,0.12311089038848877,0.10991662740707397,0.17171388864517212,0.49264703040725416,-1.2390307771226114,1.192532735712388,1.0268516838962345,0.7937928438186646,0.5368736386299133,1.347980797290802,1.2975872028889395,0.5066494481826584,0.569439618484677,66.73227286338806,38,1.038352168936448,3.5071774053484304,1.4620464539546172,0.2927289678214352,0.11541375850180277,0.2484032775247793,0.8610679212899872,324.78286675489073,231.70550544402033,247.12065075197367,2598.262934039126,718.9884374677487,7.0710678118654755,181.16123181423737,187.2488171260328,801.326659279355,90.61838557604837,-1175.314405063837,5924.224838281865,14890.93545451952,8,79,9.875,0.5577918368180342,-6.487670641746375,0059,true_data,0,raw
6,0.1408757647952518,0.03241507157064434,0.13447070121765137,0.12136673927307129,0.15927600860595703,0.6017001079466076,-0.5835662503012542,0.9929305595510146,0.776661529046493,0.6885408163070679,0.44286006689071655,1.5159459114074707,1.2483171829683715,1.2124386482802265,0.6844802055777164,55.5165798664093,38,0.9840737600888065,2.1802046514105515,1.4428626968864189,0.32144784115166974,0.14187876829871496,0.23009686296820872,0.7821911829559021,165.12398493705766,54.46193803190833,176.77046189804588,990.743909622346,244.53194680341065,74.18016932578209,124.2761721324436,115.28225545101229,557.1423652382692,82.89793983403575,-986.5497052657382,4346.727555422624,9852.290304488348,7,27,3.857142857142857,0.7526233828466258,-7.938365724801633,0059,true_data,0,raw
7,0.11351689338684082,0.04259093866434257,0.11034727096557617,0.07350826263427734,0.1354762315750122,0.29744177906062164,-0.3572545635260491,0.8280651671545846,0.8466702384458835,0.4780280590057373,0.1347711682319641,1.256941020488739,1.4057464215609543,1.378078317318062,0.5371555605695946,141.4860155582428,76,2.819294350458554,28.286899551141676,0.308281395676851,0.027757846970311906,0.13708690799893206,0.3751947164523122,1.0224681244025555,187.08643721620103,163.5262838814024,146.59587919677517,4864.247367621227,505.9566774076261,3.0,111.12279386863025,94.12038200644366,461.0543903618696,82.78340504480322,-541.6638816594786,4173.385000032809,10357.819075837662,26,161,6.1923076923076925,0.593964990312015,-4.8744624104739085,0059,true_data,0,raw
8,0.13951985256091967,0.030740441222004877,0.13459444046020508,0.12196040153503418,0.17127251625061035,0.7265229577790158,0.4352929863467714,1.1225861753736224,0.8878943373472991,0.7869997024536133,0.4596898555755615,1.595631718635559,1.1120047873931442,0.36573839142819775,0.6983765831729157,54.41190457344055,38,0.8413331008216536,1.5308067164938828,1.6623123510431892,0.35388453377095075,0.12428431386524448,0.22033022996888135,0.7909364614905344,164.94486755238634,98.59460539449849,157.98716686654643,989.669205314318,362.2751961880623,36.36505818199174,166.3605281486885,153.99556522887013,667.236778269921,90.3853828138784,-1121.6753280465643,4372.017200600458,9127.672259926037,7,53,7.571428571428571,1.0085826289554147,-6.742436685726566,0059,true_data,0,raw
9,0.13591708363713445,0.029679124823133965,0.12407708168029785,0.11076712608337402,0.15863323211669922,0.8390821428775428,-0.39449822122624667,0.7800659388303757,0.4861201475173915,0.6830161809921265,0.4398356080055237,1.0868906378746033,0.9498382984568455,0.5324888466074582,0.7941541551584034,47.84965205192566,38,0.8331113455356937,1.160807532993336,1.7396019524733208,0.3477413360481376,0.17423794178339255,0.21836198958280922,0.6231782766774283,132.15492771446227,60.431509513798424,121.51535602341714,792.9295662867737,221.62172637303792,35.12310562561766,199.24935086425307,171.8255264068557,725.7530159416198,165.45577909270216,-2515.5027017860125,7692.025635218694,15580.802653116038,7,29,4.142857142857143,1.5076952052424177,-12.624897852238442,0059,true_data,0,raw
10,0.13674370866072805,0.031789596174994814,0.12837553024291992,0.11047154664993286,0.1590743064880371,0.48860196041604326,-0.7571449827925916,0.8635243791522402,0.4759688860347616,0.8374943733215332,0.46607494354248047,1.2784898281097412,0.22073708349319207,-1.0319081227862068,0.7809095782847245,48.66120362281799,38,0.7766809829746697,1.0433922074932858,1.6590020888756534,0.36017856162203365,0.15835535389860717,0.23247574943736343,0.5511933391468598,129.99115847878718,59.39232008395902,139.55504760043178,1039.9292678302975,209.46249736626677,17.650281539872886,98.274154808746,72.16133873236335,354.5237620177769,82.80628603016663,-395.3031132910834,3949.887083394531,8738.502270172045,10,102,11.333333333333334,0.7560064542757577,-4.022452434827788,0059,true_data,0,raw
